2019-03-18 19:02:48	3828983
2019-03-18 19:04:30	3828983
2019-03-18 19:08:43	3828983
2019-03-18 19:11:10	3828983
2019-03-18 19:11:18	3828983
2019-03-18 19:13:51	3828983
2019-03-18 19:17:50	3828983
2019-03-18 19:22:50	3828983
2019-03-18 19:24:37	3828983
2019-03-18 19:25:56	3828983
2019-03-18 19:27:36	3828983
2019-03-18 19:32:43	3828983
2019-03-18 19:35:21	3828983
2019-03-18 19:35:22	3828983
2019-03-18 19:35:44	3828983
2019-03-18 19:38:23	3828983
2019-03-18 19:39:04	3828983
2019-03-18 19:43:26	3828983
2019-03-18 19:44:37	3828983
2019-03-18 19:45:38	3828983
2019-03-18 19:46:30	3828983
2019-03-18 19:49:02	3828983
2019-03-18 19:52:58	3828983
2019-03-18 19:57:25	3828983
2019-03-18 20:00:24	3828983
2019-03-18 20:01:45	3828983
2019-03-18 20:02:35	3828983
2019-03-18 20:03:37	3828983
2019-03-18 20:11:33	3828983
2019-03-18 20:17:02	3828983
2019-03-18 20:22:19	3828983
2019-03-18 20:22:33	3828983
2019-03-18 20:23:38	3828983
2019-03-18 20:24:55	3828983
2019-03-18 20:25:33	3828983
2019-03-18 20:27:34	3828983
2019-03-18 20:31:25	3828983
2019-03-18 20:35:08	3828983
2019-03-18 20:35:14	3828983
2019-03-18 20:43:21	3828983
2019-03-18 20:43:30	3828983
2019-03-18 20:45:49	3828983
2019-03-18 20:46:32	3828983
2019-03-18 20:50:32	3828983
2019-03-18 20:54:13	3828983
2019-03-18 20:54:47	3828983
2019-03-18 20:55:57	3828983
2019-03-18 20:59:53	3828983
2019-03-18 21:03:24	3828983
2019-03-18 21:08:07	3828983
2019-03-18 21:09:30	3828983
2019-03-18 21:09:43	3828983
2019-03-18 21:10:05	3828983
2019-03-18 21:10:24	3828983
2019-03-18 21:10:28	3828983
2019-03-18 21:11:58	3828983
2019-03-18 21:12:23	3828983
2019-03-18 21:14:43	3828983
2019-03-18 21:14:53	3828983
2019-03-18 21:15:53	3828983
2019-03-18 21:15:54	3828983
2019-03-18 21:17:10	3828983
2019-03-18 21:18:41	3828983
2019-03-18 21:20:04	3828983
2019-03-18 21:22:51	3828983
2019-03-18 21:23:49	3828983
2019-03-18 21:24:31	3828983
2019-03-18 21:24:41	3828983
2019-03-18 21:26:17	3828983
2019-03-18 21:28:18	3828983
2019-03-18 21:29:44	3828983
2019-03-18 21:31:01	3828983
2019-03-18 21:32:48	3828983
2019-03-18 21:34:03	3828983
2019-03-18 21:35:26	3828983
2019-03-18 21:35:32	3828983
2019-03-18 21:38:53	3828983
2019-03-18 21:38:53	3828983
2019-03-18 21:39:08	3828983
2019-03-18 21:42:25	3828983
2019-03-18 21:43:28	3828983
2019-03-18 21:44:04	3828983
2019-03-18 21:44:51	3828983
2019-03-18 21:45:22	3828983
2019-03-18 21:45:32	3828983
2019-03-18 21:49:42	3828983
2019-03-18 21:50:49	3828983
2019-03-18 21:51:46	3828983
2019-03-18 21:53:04	3828983
2019-03-18 21:56:21	3828983
2019-03-18 21:58:49	3828983
2019-03-18 22:00:46	3828983
2019-03-18 22:08:39	3828983
2019-03-18 22:13:36	3828983
2019-03-18 22:15:04	3828983
2019-03-18 22:16:14	3828983
2019-03-18 22:22:20	3828983
2019-03-18 22:22:38	3828983
2019-03-18 22:23:39	3828983
2019-03-18 22:23:39	3828983
2019-03-18 22:25:01	3828983
2019-03-18 22:25:17	3828983
2019-03-18 22:26:56	3828983
2019-03-18 22:27:09	3828983
2019-03-18 22:27:58	3828983
2019-03-18 22:29:50	3828983
2019-03-18 22:31:13	3828983
2019-03-18 22:34:17	3828983
2019-03-18 22:34:18	3828983
2019-03-18 22:36:43	3828983
2019-03-18 22:39:09	3828983
2019-03-18 22:39:22	3828983
2019-03-18 22:39:59	3828983
2019-03-18 22:41:57	3828983
2019-03-18 22:42:34	3828983
2019-03-18 22:42:43	3828983
2019-03-18 22:42:43	3828983
2019-03-18 22:44:01	3828983
2019-03-18 22:44:28	3828983
2019-03-18 22:44:59	3828983
2019-03-18 22:46:08	3828983
2019-03-18 22:47:34	3828983
2019-03-18 22:48:23	3828983
2019-03-18 22:49:00	3828983
2019-03-18 22:49:43	3828983
2019-03-18 22:50:35	3828983
2019-03-18 22:50:47	3828983
2019-03-18 22:53:38	3828983
2019-03-18 22:53:47	3828983
2019-03-18 22:53:58	3828983
2019-03-18 22:54:14	3828983
2019-03-18 22:54:21	3828983
2019-03-18 22:54:22	3828983
2019-03-18 22:55:34	3828983
2019-03-18 22:56:05	3828983
2019-03-18 22:56:12	3828983
2019-03-18 22:56:24	3828983
2019-03-18 22:56:57	3828983
2019-03-18 22:59:26	3828983
2019-03-18 23:00:02	3828983
2019-03-18 23:00:04	3828983
2019-03-18 23:00:22	3828983
2019-03-18 23:02:35	3828983
2019-03-18 23:03:08	3828983
2019-03-18 23:03:12	3828983
2019-03-18 23:03:35	3828983
2019-03-18 23:03:55	3828983
2019-03-18 23:05:23	3828983
2019-03-18 23:07:34	3828983
2019-03-18 23:07:35	3828983
2019-03-18 23:07:39	3828983
2019-03-18 23:08:08	3828983
2019-03-18 23:08:32	3828983
2019-03-18 23:09:37	3828983
2019-03-18 23:10:04	3828983
2019-03-18 23:10:45	3828983
2019-03-18 23:11:08	3828983
2019-03-18 23:11:13	3828983
2019-03-18 23:12:02	3828983
2019-03-18 23:13:57	3828983
2019-03-18 23:14:10	3828983
2019-03-18 23:16:44	3828983
2019-03-18 23:17:07	3828983
2019-03-18 23:17:14	3828983
2019-03-18 23:17:22	3828983
2019-03-18 23:18:25	3828983
2019-03-18 23:20:50	3828983
2019-03-18 23:22:38	3828983
2019-03-18 23:22:43	3828983
2019-03-18 23:22:43	3828983
2019-03-18 23:22:51	3828983
2019-03-18 23:23:04	3828983
2019-03-18 23:26:37	3828983
2019-03-18 23:28:00	3828983
2019-03-18 23:28:07	3828983
2019-03-18 23:28:47	3828983
2019-03-18 23:29:36	3828983
2019-03-18 23:29:54	3828983
2019-03-18 23:30:08	3828983
2019-03-18 23:30:15	3828983
2019-03-18 23:30:28	3828983
2019-03-18 23:31:06	3828983
2019-03-18 23:32:18	3828983
2019-03-18 23:34:22	3828983
2019-03-18 23:34:50	3828983
2019-03-18 23:35:05	3828983
2019-03-18 23:35:28	3828983
2019-03-18 23:35:38	3828983
2019-03-18 23:36:40	3828983
2019-03-18 23:36:48	3828983
2019-03-18 23:36:57	3828983
2019-03-18 23:37:27	3828983
2019-03-18 23:38:16	3828983
2019-03-18 23:39:51	3828983
2019-03-18 23:40:12	3828983
2019-03-18 23:41:17	3828983
2019-03-18 23:41:17	3828983
2019-03-18 23:42:51	3828983
2019-03-18 23:43:09	3828983
2019-03-18 23:43:11	3828983
2019-03-18 23:44:55	3828983
2019-03-18 23:45:27	3828983
2019-03-18 23:45:38	3828983
2019-03-18 23:46:08	3828983
2019-03-18 23:47:41	3828983
2019-03-18 23:47:53	3828983
2019-03-18 23:48:01	3828983
2019-03-18 23:49:03	3828983
2019-03-18 23:49:06	3828983
2019-03-18 23:49:56	3828983
2019-03-18 23:50:49	3828983
2019-03-18 23:50:50	3828983
2019-03-18 23:51:32	3828983
2019-03-18 23:51:57	3828983
2019-03-18 23:52:33	3828983
2019-03-18 23:52:56	3828983
2019-03-18 23:53:48	3828983
2019-03-18 23:53:56	3828983
2019-03-18 23:54:44	3828983
2019-03-18 23:54:50	3828983
2019-03-18 23:54:51	3828983
2019-03-18 23:55:33	3828983
2019-03-18 23:57:49	3828983
2019-03-18 23:57:56	3828983
2019-03-18 23:57:58	3828983
2019-03-18 23:58:01	3828983
2019-03-18 23:58:51	3828983
2019-03-18 23:59:36	3828983
2019-03-18 23:59:45	3828983
2019-03-19 00:00:14	3828983
2019-03-19 00:00:46	3828983
2019-03-19 00:01:33	3828983
2019-03-19 00:01:39	3828983
2019-03-19 00:03:00	3828983
2019-03-19 00:03:03	3828983
2019-03-19 00:03:07	3828983
2019-03-19 00:03:23	3828983
2019-03-19 00:03:27	3828983
2019-03-19 00:03:54	3828983
2019-03-19 00:05:14	3828983
2019-03-19 00:07:01	3828983
2019-03-19 00:07:19	3828983
2019-03-19 00:07:30	3828983
2019-03-19 00:07:30	3828983
2019-03-19 00:07:56	3828983
2019-03-19 00:08:08	3828983
2019-03-19 00:08:50	3828983
2019-03-19 00:09:20	3828983
2019-03-19 00:09:26	3828983
2019-03-19 00:10:28	3828983
2019-03-19 00:12:44	3828983
2019-03-19 00:13:17	3828983
2019-03-19 00:13:21	3828983
2019-03-19 00:13:46	3828983
2019-03-19 00:14:06	3828983
2019-03-19 00:14:53	3828983
2019-03-19 00:17:01	3828983
2019-03-19 00:18:44	3828983
2019-03-19 00:19:43	3828983
2019-03-19 00:19:47	3828983
2019-03-19 00:20:43	3828983
2019-03-19 00:21:39	3828983
2019-03-19 00:21:42	3828983
2019-03-19 00:22:04	3828983
2019-03-19 00:22:22	3828983
2019-03-19 00:22:28	3828983
2019-03-19 00:22:30	3828983
2019-03-19 00:24:07	3828983
2019-03-19 00:25:39	3828983
2019-03-19 00:25:45	3828983
2019-03-19 00:26:47	3828983
2019-03-19 00:26:51	3828983
2019-03-19 00:28:13	3828983
2019-03-19 00:28:40	3828983
2019-03-19 00:29:45	3828983
2019-03-19 00:30:44	3828983
2019-03-19 00:31:07	3828983
2019-03-19 00:31:59	3828983
2019-03-19 00:32:09	3828983
2019-03-19 00:33:40	3828983
2019-03-19 00:34:08	3828983
2019-03-19 00:34:47	3828983
2019-03-19 00:35:06	3828983
2019-03-19 00:35:45	3828983
2019-03-19 00:36:11	3828983
2019-03-19 00:37:06	3828983
2019-03-19 00:37:25	3828983
2019-03-19 00:37:51	3828983
2019-03-19 00:38:19	3828983
2019-03-19 00:38:42	3828983
2019-03-19 00:39:57	3828983
2019-03-19 00:41:34	3828983
2019-03-19 00:42:10	3828983
2019-03-19 00:42:26	3828983
2019-03-19 00:42:45	3828983
2019-03-19 00:43:27	3828983
2019-03-19 00:44:10	3828983
2019-03-19 00:45:44	3828983
2019-03-19 00:46:11	3828983
2019-03-19 00:46:27	3828983
2019-03-19 00:46:30	3828983
2019-03-19 00:46:38	3828983
2019-03-19 00:46:38	3828983
2019-03-19 00:47:01	3828983
2019-03-19 00:47:01	3828983
2019-03-19 00:48:39	3828983
2019-03-19 00:48:54	3828983
2019-03-19 00:49:23	3828983
2019-03-19 00:49:29	3828983
2019-03-19 00:49:36	3828983
2019-03-19 00:49:40	3828983
2019-03-19 00:49:42	3828983
2019-03-19 00:49:42	3828983
2019-03-19 00:50:05	3828983
2019-03-19 00:51:30	3828983
2019-03-19 00:52:30	3828983
2019-03-19 00:53:05	3828983
2019-03-19 00:54:13	3828983
2019-03-19 00:54:23	3828983
2019-03-19 00:54:27	3828983
2019-03-19 00:56:07	3828983
2019-03-19 00:58:03	3828983
2019-03-19 00:58:12	3828983
2019-03-19 00:59:05	3828983
2019-03-19 00:59:15	3828983
2019-03-19 01:01:49	3828983
2019-03-19 01:02:50	3828983
2019-03-19 01:03:45	3828983
2019-03-19 01:04:27	3828983
2019-03-19 01:05:13	3828983
2019-03-19 01:10:35	3828983
2019-03-19 01:10:36	3828983
2019-03-19 01:12:03	3828983
2019-03-19 01:17:46	3828983
2019-03-19 01:18:35	3828983
2019-03-19 01:19:51	3828983
2019-03-19 01:20:34	3828983
2019-03-19 01:21:38	3828983
2019-03-19 01:21:39	3828983
2019-03-19 01:22:08	3828983
2019-03-19 01:22:21	3828983
2019-03-19 01:24:41	3828983
2019-03-19 01:25:12	3828983
2019-03-19 01:27:36	3828983
2019-03-19 01:28:53	3828983
2019-03-19 01:29:30	3828983
2019-03-19 01:33:44	3828983
2019-03-19 01:33:45	3828983
2019-03-19 01:35:41	3828983
2019-03-19 01:36:38	3828983
2019-03-19 01:39:12	3828983
2019-03-19 01:44:28	3828983
2019-03-19 01:44:30	3828983
2019-03-19 01:46:25	3828983
2019-03-19 01:49:49	3828983
2019-03-19 01:50:36	3828983
2019-03-19 01:53:35	3828983
2019-03-19 01:54:31	3828983
2019-03-19 01:55:30	3828983
2019-03-19 01:55:42	3828983
2019-03-19 01:56:13	3828983
2019-03-19 02:00:15	3828983
2019-03-19 02:02:01	3828983
2019-03-19 02:02:23	3828983
2019-03-19 02:05:17	3828983
2019-03-19 02:07:04	3828983
2019-03-19 02:07:37	3828983
2019-03-19 02:10:18	3828983
2019-03-19 02:10:26	3828983
2019-03-19 02:11:09	3828983
2019-03-19 02:12:52	3828983
2019-03-19 02:12:52	3828983
2019-03-19 02:15:09	3828983
2019-03-19 02:16:13	3828983
2019-03-19 02:18:39	3828983
2019-03-19 02:19:02	3828983
2019-03-19 02:25:09	3828983
2019-03-19 02:26:43	3828983
2019-03-19 02:27:35	3828983
2019-03-19 02:27:51	3828983
2019-03-19 02:29:29	3828983
2019-03-19 02:29:34	3828983
2019-03-19 02:34:09	3828983
2019-03-19 02:38:48	3828983
2019-03-19 02:40:41	3828983
2019-03-19 02:41:59	3828983
2019-03-19 02:42:31	3828983
2019-03-19 02:45:56	3828983
2019-03-19 02:46:27	3828983
2019-03-19 02:46:27	3828983
2019-03-19 02:56:06	3828983
2019-03-19 03:02:56	3828983
2019-03-19 03:05:48	3828983
2019-03-19 03:06:24	3828983
2019-03-19 03:20:44	3828983
2019-03-19 03:22:41	3828983
2019-03-19 03:25:15	3828983
2019-03-19 03:37:44	3828983
2019-03-19 03:40:58	3828983
2019-03-19 03:46:36	3828983
2019-03-19 03:52:37	3828983
2019-03-19 03:53:59	3828983
2019-03-19 04:21:36	3828983
2019-03-19 04:33:13	3828983
2019-03-19 04:36:03	3828983
2019-03-19 04:41:00	3828983
2019-03-19 04:41:48	3828983
2019-03-19 04:49:36	3828983
2019-03-19 04:56:14	3828983
2019-03-19 04:56:33	3828983
2019-03-19 05:02:34	3828983
